-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-1.54276539308327,-Inf,-Inf,-2.02554840944234,-1.08760524369625,-1.02387747921285,-1.03937098362429,-1.08180974896322,-1.14157243974807,-1.21971738949891,-1.32283327602133,-1.46670465268686,-1.69538356574228,-2.24634483413416,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-1.83192213700435,-Inf,-Inf,-Inf,-1.10702098793331,-1.02051413637347,-1.02878935093225,-1.06675510915037,-1.12198990396545,-1.19439905894595,-1.28913121471463,-1.41855586799043,-1.61446913346892,-2.004515290951,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-1.35041543041844,-Inf,-Inf,-1.13495475889785,-1.02014940925084,-1.02063288500585,-1.05437208198888,-1.10567583062571,-1.17332353088453,-1.26136211754799,-1.37982500115469,-1.5531259937916,-1.86388482539198,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-2.39406759685103,-Inf,-Inf,-1.17398453942737,-1.02276853661659,-1.01461191917914,-1.04422502543597,-1.09203504187532,-1.15564582362825,-1.23820937305493,-1.3480737863487,-1.50483636444221,-1.7677210265907,-2.63782450717009,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-1.22865766573313,-1.02847837465946,-1.01052118913325,-1.03597835215122,-1.08061164803673,-1.14073489271086,-1.21872909228985,-1.32167125502847,-1.46582457829611,-1.69655451012601,-2.26587226990226,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-1.30772305721684,-1.03751889256653,-1.00822508992089,-1.02937178380289,-1.07104987362114,-1.12810746184116,-1.20222158426194,-1.29947235354466,-1.43370608016147,-1.6413422239743,-2.08468158702118,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-1.43089554686679,-1.05029053013067,-1.00764880042965,-1.02420387251276,-1.06306824158506,-1.11738596132449,-1.18815415914822,-1.28064232912096,-1.40687793208592,-1.59713808512362,-1.96834834144954,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-1.88262563339857,-Inf,-Inf,-1.65883938348239,-1.06740458219729,-1.00877368275493,-1.02032087678723,-1.05644206302511,-1.10827079867343,-1.17611255621613,-1.26455425379213,-1.38421070019724,-1.56093927563071,-1.88491959215509,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-1.66420987667347,-Inf,-Inf,-2.56690237197167,-1.0897714717585,-1.01163616913706,-1.01760922789001,-1.0509912657474,-1.10052149092121,-1.16576917165841,-1.2507260087326,-1.36487904529648,-1.53078514694094,-1.8213261215194,-4.04133170512274,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-1.83868284377162,-1.74888878917785,-Inf,-Inf,-1.11875754965934,-1.01632994998656,-1.01599049485418,-1.04657175829803,-1.09394345779166,-1.1568615650387,-1.2387798212272,-1.34826232281476,-1.50532515229373,-1.77092437820283,-2.69621667455958,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-1.41543786372412,-Inf,-Inf,-1.15647720472769,-1.02301183105925,-1.01541816927684,-1.04306920328377,-1.08837853331079,-1.14917747442771,-1.22841530624745,-1.33388313475237,-1.48359038788736,-1.72987200844979,-2.42517037946702,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-2.6355262783393,-Inf,-Inf,-1.2063799225064,-1.03191227460847,-1.01587585946098,-1.04039448339738,-1.08369798238094,-1.14254407459176,-1.21939091137495,-1.32136765814428,-1.46486348661361,-1.69574685555283,-2.27223827113355,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-1.27456694686845,-1.04335255588972,-1.01737667176818,-1.03848039950203,-1.07979724746611,-1.13682007290293,-1.21151076282529,-1.31041906038808,-1.44860003677837,-1.66692526992733,-2.16829685036803,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
